,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n10.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n11.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n12.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n13.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n14.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n7.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n8.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n9.jpg
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_1.jpg,0.0,0.48082015770217873,0.5956792150523205,0.5344370640305967,0.4814067831548105,0.42474989331108637,0.48619596624312666,0.4708461123283857,0.41138426124652977,0.49647729582588673,0.3767621314874396,0.6408078150636137,0.5516679598968468,0.48307700810675563,0.5556717597289399,0.47633046205473173,0.6116026635854149,0.5557157065509875,0.5915602998398366,0.45245519266172624,0.43023793126704,0.534194523629626,0.5335877204649344,0.5369168000719201,0.3555153947079207,0.5589588802520299,0.5129780993371085,0.569572287599551,0.4706069031157779,0.6651909146699969,0.4261251556457949,0.6320668180846876,0.5186472719367952,0.42206133580659444,0.6980872328020225,0.7677771121393908,0.5391071136070249,0.6032643893550175,0.528336314710676
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_2.jpg,0.5462088490621426,0.0,0.5935128026059069,0.592402849963921,0.5263387113581917,0.5159332822045346,0.5246907618497753,0.4872813563231788,0.47800971631181394,0.505748387432078,0.48376711357116775,0.6123023453239617,0.5476475342466519,0.5695797863040819,0.5593363208707526,0.5027576158341212,0.5692529881095617,0.6359044514321543,0.7194550834572156,0.6228975012132055,0.5423435897425646,0.7313328826990376,0.6527226371076993,0.6011691190658515,0.471216796552448,0.6976086905167984,0.7244261642947474,0.8591848342077951,0.6839804754096463,0.9275987701914141,0.57279343812125,0.5641296970163038,0.5736053990620992,0.6204709061800506,0.757908431511984,0.8091487161039995,0.6903362395349523,0.7428984532405531,0.6083716807561954
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_3.jpg,1.1357131526252706,0.9961167318102466,0.0,1.040334669879826,0.8040029101908844,0.8581095396700429,0.7871718006474652,0.706532822915702,0.8151980940267122,0.7897677788757872,0.7977101607234314,0.897336583131822,0.780354579951254,1.055904094735028,0.8881035788854943,0.885738836892037,0.5001466701454709,1.1566067100845503,1.3169219849582892,1.0268478924175566,0.8496277501097533,1.4061136248892878,0.8764441118066648,1.0989051744184952,0.9728315597733741,1.14304055197462,1.3827726296920242,1.546747066129026,1.2092197825152573,1.4333280501052486,1.052597713146893,0.9148894053328734,0.7413410394749108,1.2976682924624623,1.1360145426141575,0.8830520610746223,1.1297722877205607,1.6341826348182957,0.8259206319439224
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_4.jpg,0.6041991947829203,0.5895554338833029,0.6168796387439884,0.0,0.5565286880326031,0.5676805963624372,0.5598867385027387,0.5299350157623672,0.583950790241595,0.5808230201618184,0.5507868703455777,0.6336672305233846,0.6054179692040382,0.6567790106042153,0.600910935799211,0.6128273428145558,0.6236228316857875,0.7047177784861484,0.7957669670421277,0.6609120860138721,0.5977670758395891,0.7780565680953587,0.6694933437745088,0.6832225852008988,0.5598368874273888,0.7281582524460166,0.7992439716462857,0.8624392352876631,0.6958575939073358,0.9299269791593029,0.6300562246217655,0.6753745041103795,0.5825297625144128,0.6559524596555386,0.8375914109971226,0.8090987985016559,0.7142651241970732,0.812493255811181,0.6417555889461742
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_1.jpg,0.6115385159512978,0.5885737070680102,0.5356893615591408,0.62533911310336,0.0,0.4723375890300136,0.3670841782763068,0.47434684199291466,0.5053539770998907,0.4674562706861251,0.4827305682358997,0.574201324372863,0.5111045497454417,0.6204228111745638,0.5314001828657761,0.533658558902934,0.5478443539751832,0.7432878502673084,0.7959497966783887,0.6454003831960302,0.5565243339543258,0.7763283329209519,0.5913935928634426,0.6551134437342889,0.4899285631149669,0.7106562422726855,0.7842559786943137,0.9263321934037478,0.7201311561133593,0.9806540298399621,0.5826498633339905,0.6667127485516035,0.5386634514648846,0.6581436336774292,0.7930677887841437,0.8147061979991183,0.7113711915318147,0.8799674794325005,0.5843796651361467
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_2.jpg,0.5095265656745431,0.5448174799016321,0.5399083883951993,0.6023570963341635,0.4460406628149578,0.0,0.4488567300569034,0.44532300235325284,0.47356597865770794,0.4915406205701512,0.4217916872426886,0.6175008462944293,0.527842984646784,0.563012397668085,0.5480801441194879,0.5270451106107188,0.5620435433900651,0.6932780423122461,0.7604212170217065,0.550725453975157,0.5189588466420231,0.7235427586044096,0.5759790205226838,0.5825851051507345,0.43993975584309003,0.6417667849200023,0.7182081468422052,0.7918042289281888,0.6456072019757012,0.841898389546317,0.5304642865764154,0.6586884958808128,0.5166568052732522,0.5973845845528267,0.7302080724104547,0.7839052946660576,0.6359374680631712,0.7700907808432105,0.5459466960630757
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_3.jpg,0.6321669819051114,0.6005481175221722,0.5368262900748306,0.6439276379009929,0.3757288248506098,0.48651321917744034,0.0,0.4639337543173809,0.5182146337474013,0.4784615123100997,0.5017765930210232,0.583451420285669,0.508154271614333,0.6316475758478062,0.5354300101950051,0.5478856858375353,0.5411857630854826,0.7547458467549766,0.8072398652818186,0.6646617818356623,0.5668724951214497,0.8032223754244217,0.6102698058267867,0.6786838006763575,0.5064311051124739,0.7306651018903039,0.8225042968526982,0.967749116486404,0.7567667546356822,1.01155937720688,0.616377086807168,0.6827535931792241,0.5335027344807488,0.6850077304538452,0.7925988570175175,0.8007325102521384,0.7288193910374501,0.9143851130125314,0.5799613567321908
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_1.jpg,0.653528687550629,0.5953733589694348,0.5143536203368543,0.6506159583312556,0.5182867082849721,0.5152609644707161,0.49524623364766024,0.0,0.584001105124579,0.554162527665757,0.5462309256709732,0.6072471765751493,0.5304980864149228,0.6886064190095708,0.5811757168447871,0.5633719670946697,0.4988252049272539,0.7524483765504552,0.8475577139566544,0.658134215201153,0.561242812452391,0.8584932640786553,0.6406140283873292,0.6343696596920088,0.5191619367017022,0.765035482991459,0.8998735693124363,0.9837435534994059,0.7540081939526045,1.0249356928452413,0.6374336865326804,0.6802939347743377,0.5172788308844832,0.7037719126198585,0.8296460067623501,0.8138612280995381,0.7212198413822315,1.0330512932807439,0.5703229024877228
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_2.jpg,0.49700547600480716,0.5083632652849565,0.5165596132351318,0.6240310209168112,0.48061528619612426,0.47693637059688776,0.48150712361903725,0.508325039344019,0.0,0.4140869403782683,0.36213199007682634,0.6342481196065708,0.5616647361141175,0.5233471347031959,0.5550850373892577,0.47288390748631015,0.5254926230048105,0.6398716458216609,0.7206123674211998,0.5789316111865801,0.4779825205302539,0.7466705552091577,0.592023172474895,0.6919099694006597,0.4573186692080765,0.7112959524348235,0.703971209848155,0.8511873815861657,0.6527249852151371,0.8584079480823875,0.537703534413102,0.5953728520687828,0.5304860833495925,0.6524577341529388,0.7624540395554096,0.7431815955322227,0.6833177575457118,0.7544508170694402,0.5931048370341048
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_3.jpg,0.6273372641549743,0.5625487115237002,0.5234134705190615,0.6491752306663285,0.4649765739251747,0.5177588757607074,0.4649735448753872,0.5044907189743213,0.4330915648619104,0.0,0.45786576228074466,0.5434355067191304,0.5113281091021967,0.5234250376774884,0.4915242195837589,0.4968607498228411,0.5177283398764585,0.7028095143664497,0.767417376260518,0.6790751475074852,0.5615790729629756,0.8307084111758828,0.6094325756037541,0.7070068617559088,0.5031343039544831,0.784266326296651,0.7835440854295237,1.0016140630946866,0.7647675361518563,1.0355568008182705,0.6138446140277024,0.5757381074967379,0.5646858042361925,0.7159050797874474,0.7863447089321256,0.7359914667358256,0.6965152099560112,0.8536947078640909,0.6066068800589804
