,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n10.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n11.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n12.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n13.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n14.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n7.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n8.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n9.jpg
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_4.jpg,99.09301630655925,120.19999313354492,191.05731836954752,125.01371383666992,141.01996103922525,137.22430547078451,145.611572265625,141.48133850097656,147.0686937967936,139.75362014770508,0.0,147.95355097452799,138.9445368448893,125.93710072835286,134.35621897379556,135.34114837646484,180.3819236755371,127.07513046264648,126.27609761555989,124.70760726928711,137.52266693115234,124.16359837849934,132.8224894205729,106.93030293782552,112.3101412455241,128.21633783976236,118.21439107259114,122.99036916097005,125.41535568237305,148.73015467325845,122.67685063680013,132.90817642211914,145.779541015625,110.6254145304362,148.56804911295572,150.7531534830729,130.47859064737955,95.99698638916016,129.91303126017252
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_1.jpg,103.04311116536458,106.05340830485027,122.33130645751953,116.24115244547527,103.41113662719727,104.89510345458984,103.52846399943034,106.21919377644856,117.5923563639323,109.81276448567708,106.67861048380534,0.0,102.54404576619466,109.05190912882487,101.5611966451009,117.02138646443684,132.18292999267578,131.7498346964518,127.9582888285319,118.23908233642578,109.80609512329102,132.65015157063803,118.7318941752116,119.50572331746419,97.84910329182942,129.03069051106772,119.28753280639648,147.59248224894205,122.50477345784505,159.3062260945638,113.7649663289388,143.59134419759116,129.47442754109701,109.9120979309082,141.85408147176108,155.32727177937826,124.77373758951823,136.48646926879883,124.72738393147786
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_2.jpg,90.8053805033366,112.70793024698894,142.7299690246582,114.3963254292806,121.42210388183594,107.75860977172852,125.45349375406902,119.7269058227539,118.09746424357097,125.0740572611491,115.38912200927734,151.65289433797201,0.0,121.81385294596355,113.70237223307292,115.80904642740886,146.92338943481445,131.78098424275717,127.0691909790039,111.90206782023112,110.37533060709636,127.21971257527669,117.87827809651692,107.6176020304362,87.3659299214681,131.3502515157064,114.14485422770183,135.70012919108072,115.45617039998372,151.62839126586914,107.03667577107747,145.49326197306314,126.14392344156902,97.55848185221355,163.7670669555664,143.54136403401694,129.98457463582358,121.53910319010417,123.13678868611653
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_3.jpg,119.31509526570638,129.54316584269205,143.92881139119467,118.06456883748372,127.03370666503906,123.67717870076497,131.73436737060547,124.54879506429036,137.30444463094076,141.7549959818522,128.72891489664713,145.4057731628418,132.65392049153647,0.0,127.3419698079427,138.9737091064453,149.13850784301758,131.2109464009603,134.54244740804037,124.35579299926758,129.26102193196616,127.15683619181316,137.04717254638672,111.62861887613933,114.54589207967122,133.87754440307617,115.74799346923828,145.49337259928384,137.83144505818686,144.04272842407227,121.28662490844727,149.5993309020996,135.66503143310547,120.78987630208333,152.9252192179362,146.38669077555338,137.0082867940267,118.70669555664062,131.98862584431967
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_4.jpg,92.39076868693034,119.14390436808269,145.74016189575195,118.65130996704102,125.13053894042969,111.84302139282227,128.80646006266275,120.51932525634766,122.80427169799805,137.50189336140951,120.1844711303711,152.76367314656576,139.1319376627604,126.83609008789062,0.0,129.1747080485026,151.82843907674155,131.47997919718424,133.870724995931,112.8090705871582,118.79014587402344,131.00952784220377,121.04309336344402,107.20168813069661,97.95913060506184,134.9704704284668,113.4502944946289,141.52086893717447,126.71733983357747,148.09528986612955,113.74218114217122,145.92305119832358,131.37644704182944,107.01626586914062,162.8225072224935,145.1482365926107,132.75648625691733,119.96531168619792,126.09034093221028
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_1.jpg,84.9989382425944,98.71691767374675,164.70933405558267,117.1719144185384,130.42816162109375,129.47169876098633,134.7199681599935,158.22677866617838,130.81413396199545,132.1689821879069,119.01562245686848,137.46982447306314,138.84622701009116,115.71932474772136,125.53329976399739,0.0,168.24780654907227,124.20696385701497,124.76502736409505,98.09009170532227,109.04252115885417,126.42433802286784,120.46083323160808,125.16142018636067,125.04125849405925,138.85012435913086,115.58092498779297,143.88554890950522,137.8105354309082,143.8880297342936,120.77157465616862,115.95732752482097,141.36222076416016,121.79175313313802,132.48764292399088,147.2082290649414,126.77025477091472,107.87296040852864,140.53867975870767
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_2.jpg,102.14859263102214,102.99938456217448,87.61289469401042,115.38634745279948,89.84181340535481,93.68482971191406,89.11539077758789,81.10852940877278,69.94555918375652,84.38732147216797,74.30785497029622,122.12989552815755,107.06066004435222,105.77360153198242,102.40593592325847,86.9540163675944,0.0,121.75733439127605,123.17900466918945,115.65934244791667,97.33931096394856,132.5547866821289,123.05384699503581,117.55977249145508,76.59195454915364,123.47699228922527,121.31326166788737,134.05473454793295,94.15940856933594,164.23690287272134,94.86751810709636,124.43673451741536,99.56330744425456,88.72428512573242,160.2818285624186,161.56816991170248,130.45701853434244,138.66486740112305,110.04998779296875
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_1.jpg,135.4225082397461,133.45884704589844,128.37053426106772,132.5925547281901,126.04476547241211,129.5922088623047,127.14614232381184,123.51460647583008,126.90078989664714,125.3366928100586,127.83958307902019,122.99137624104817,123.34401575724284,123.60969161987305,123.70328903198242,130.93366114298502,133.29637654622397,0.0,105.47017288208008,144.30467732747397,133.4908307393392,117.14185333251953,139.1376584370931,130.05634435017905,127.13475036621094,127.70077768961589,127.75221633911133,121.15351994832356,114.94699605305989,134.54727681477866,131.92593892415366,130.2077204386393,131.05955378214517,129.2621981302897,126.85034052530925,135.71155166625977,130.75111643473306,117.69431686401367,123.88184611002605
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_2.jpg,121.13365046183269,124.61530176798503,127.91728846232097,123.48305892944336,126.1211420694987,123.92997868855794,127.12649027506511,128.47998046875,125.35509618123372,127.26691055297852,128.7073008219401,126.75329971313477,127.7032699584961,120.31822967529297,120.80993906656902,129.91498565673828,131.5306307474772,149.53178024291992,0.0,135.6704419453939,130.08869171142578,152.2901700337728,134.5089569091797,123.10440063476562,128.1492780049642,134.1475969950358,126.97052001953125,129.78556060791016,127.56243515014648,130.3772341410319,131.15986760457358,130.56371943155924,134.3833262125651,134.5836919148763,130.01656087239584,125.36833190917969,130.08921178181967,116.45819346110027,123.34201176961263
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_3.jpg,122.6292241414388,143.6671905517578,150.1836954752604,135.26867167154947,140.49562199910483,142.8448232014974,140.60481135050455,147.4449551900228,134.4245630900065,141.74425506591797,129.67195002237955,137.04509735107422,143.35248947143555,130.40885543823242,142.19939295450845,157.03588485717773,139.67171223958334,110.6383565266927,119.58671951293945,0.0,159.13179143269858,111.35833485921223,147.97653579711914,140.05212275187174,155.90819803873697,122.29160817464192,125.20242182413737,111.56759262084961,126.89459737141927,124.22795104980469,124.48324076334636,120.2607905069987,147.22264989217123,118.9012056986491,133.6286710103353,136.36748631795248,135.53725941975912,104.89452234903972,136.8890177408854
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_4.jpg,83.51794052124023,110.2255032857259,167.04702123006186,112.07275263468425,140.7391560872396,132.71140416463217,144.84378814697266,156.86557261149088,129.1957664489746,137.66845321655273,116.50467681884766,144.77561060587564,144.3743438720703,125.67322285970052,135.96245829264322,142.5587158203125,158.0841916402181,121.71359634399414,124.87126922607422,95.3952267964681,0.0,124.33754603068034,123.7923355102539,121.73608652750652,127.8213284810384,128.7675641377767,115.36880747477214,124.87850952148438,130.72895177205405,141.87968826293945,119.74728266398112,125.03329594930013,142.4362360636393,113.44779968261719,135.94805145263672,142.08302561442056,126.15546798706055,106.92223612467448,139.01210912068686
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_5.jpg,141.2477773030599,132.5015640258789,121.92464447021484,129.9539566040039,128.24015172322592,133.5395482381185,127.33827336629231,130.4788729349772,127.44578552246094,122.07016499837239,130.91810735066733,122.23884582519531,127.83204523722331,127.96165339152019,124.11872736612956,128.85268020629883,122.41070810953777,136.83568572998047,102.71536382039388,143.80182139078775,130.96388626098633,0.0,139.5420290629069,135.71104049682617,133.78846995035806,130.03451029459634,130.9746208190918,115.27761713663737,113.97864532470703,117.88133494059245,138.50153350830078,127.24913533528645,132.73215357462564,133.19130833943686,133.3969637552897,117.20771916707356,133.26063028971353,117.35422134399414,130.3562037150065
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_6.jpg,98.22267532348633,107.83518600463867,138.53333155314127,117.96824264526367,129.72676849365234,125.0844332377116,132.9856974283854,134.38671366373697,118.35688145955403,124.30124791463216,121.89300537109375,136.18184280395508,136.87041982014975,117.78290557861328,133.64701080322266,133.51963551839194,132.06789779663086,116.17223739624023,120.43310038248698,106.39032618204753,129.59373219807944,115.5839474995931,0.0,120.27122497558594,123.7086804707845,130.68584060668945,110.73500061035156,142.11319224039713,131.56096522013345,143.9275220235189,111.83548100789388,120.99844741821289,133.8261922200521,116.64146677652995,141.74979146321616,141.84440104166666,129.5083147684733,120.22820790608723,129.7546043395996
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_1.jpg,127.21609878540039,122.39599227905273,139.32232793172201,127.36726506551106,150.35821278889975,146.99973169962564,149.19689432779947,156.06307983398438,142.5768674214681,140.07201512654623,148.01403299967447,135.50339126586914,147.67373911539713,143.5911076863607,148.08151499430338,129.1364313761393,137.81425094604492,125.1754264831543,132.13681030273438,114.53674443562825,132.5666478474935,119.61155064900716,134.2378896077474,0.0,142.30659612019858,121.74241511027019,119.8394266764323,132.85205841064453,146.00263086954752,137.34119288126627,134.74524561564127,125.92676671346028,144.4794464111328,111.70064544677734,124.09607950846355,128.26490783691406,125.40310541788737,111.2235844930013,143.56052780151367
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_2.jpg,77.13378651936848,106.68575032552083,184.54047139485678,113.1387939453125,163.08384323120117,149.1358439127604,167.83919143676758,185.53057225545248,145.24129994710287,148.162228902181,141.79793167114258,157.05128733317056,167.4768435160319,140.30371729532877,156.71469751993814,126.68042119344075,179.2355194091797,128.34083557128906,126.68991470336914,98.91699727376302,124.86161422729492,121.59466807047527,130.13734817504883,110.92224502563477,0.0,136.56667836507162,109.05691909790039,143.0448112487793,160.90957641601562,137.46037801106772,131.60206095377603,120.72401173909505,160.59667841593424,117.34229151407878,141.73674901326498,130.13832473754883,130.69872283935547,93.3277956644694,154.46421813964844
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n1.jpg,128.40890502929688,114.48918914794922,143.6918919881185,124.04216766357422,118.96866226196289,129.21011606852213,120.76828130086263,131.27444076538086,127.14239501953125,115.35336303710938,126.46237309773763,125.91331990559895,123.43002192179362,121.1397082010905,120.0402717590332,115.88425064086914,131.75184885660806,127.33502960205078,121.06236394246419,132.57264963785806,126.24936294555664,124.59537251790364,124.12470626831055,133.26539738972983,118.14653778076172,0.0,125.80664698282878,118.39219538370769,127.20683034261067,133.76511891682944,123.02008310953777,120.56228129069011,135.93852869669595,118.8726183573405,146.18048731486002,135.5931307474772,128.62683614095053,119.77283604939778,131.3203913370768
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n10.jpg,138.72888565063477,134.17993799845377,138.65314865112305,129.0545310974121,141.45628611246744,137.75177637736002,141.66964213053384,137.83074951171875,138.9278704325358,141.02588272094727,136.69283548990884,135.92438125610352,140.9853541056315,139.25363413492838,141.6395492553711,139.37838490804037,134.00607426961264,127.25852584838867,127.84328206380208,129.61886723836264,139.4459711710612,124.00063959757487,144.13999938964844,135.04566446940103,145.8747215270996,129.2418556213379,0.0,116.63958485921223,122.5222536722819,121.76055526733398,133.15484237670898,128.98642857869467,130.7158660888672,127.40679168701172,131.35821533203125,118.76337178548177,129.22513707478842,114.83012135823567,138.1127026875814
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n11.jpg,135.14236068725586,112.5312385559082,131.36740493774414,130.64704259236655,116.60120646158855,126.91753005981445,114.31195831298828,130.6022974650065,119.9819704691569,104.04352442423503,132.10858917236328,107.65003077189128,119.19277445475261,109.78527323404948,113.68355814615886,111.1740214029948,121.09467951456706,134.13879776000977,125.54354095458984,143.7478370666504,130.37930297851562,139.59282557169595,113.17196400960286,122.54442596435547,112.24294916788737,136.37538274129233,138.62506357828775,0.0,124.09262975056966,125.7134183247884,139.46642939249674,116.7693697611491,131.76801300048828,137.44298807779947,115.91719818115234,114.24390411376953,127.69688034057617,143.56293233235678,126.06003189086914
