,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n10.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n11.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n12.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n13.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n14.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n7.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n8.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n9.jpg
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_4.jpg,101.13079452514648,94.98363367716472,107.30838139851888,101.96734237670898,105.4048563639323,104.79305903116862,105.60690053304036,111.24356079101562,104.61159642537434,105.11099624633789,104.93355560302734,105.76225153605144,107.99935150146484,107.69469960530598,107.3564682006836,90.98582204182942,105.84150568644206,108.26247278849284,108.74614969889323,103.57730229695638,0.0,109.43235651652019,97.57791646321614,99.21898651123047,94.30892562866211,106.04006830851237,104.61370340983073,108.64122009277344,107.12285741170247,106.99877293904622,107.61384455362956,106.34457015991211,100.95129140218098,106.5075912475586,103.64134724934895,103.00652567545573,101.41349919637044,107.24959564208984,105.95036188761394
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_5.jpg,110.22660064697266,109.06343332926433,103.46476491292317,105.03243764241536,105.12364323933919,106.08760833740234,104.72151565551758,104.50429662068684,107.7080307006836,106.70237986246745,105.47562026977539,103.51108805338542,102.92334874471028,103.86025110880534,102.28582127888997,107.23048528035481,95.38045501708984,98.23459116617839,104.19895807902019,107.86261494954427,109.43235651652019,0.0,107.63591893513997,107.63559087117513,110.69481404622395,104.77332560221355,105.15589777628581,106.59027989705403,105.71534729003906,108.71135711669922,104.45267995198567,106.44591267903645,107.79206720987956,105.76071802775066,105.98853174845378,110.12631607055664,105.32008616129558,104.96560796101888,105.52841695149739
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_6.jpg,97.07768376668294,96.71672693888347,108.14604059855144,100.20982233683269,105.33225504557292,104.19148381551106,106.82772064208984,110.33950805664062,105.88417689005534,105.2278200785319,106.21767679850261,106.66957473754883,107.59843190511067,107.01600392659505,106.77190907796223,101.67901865641277,106.14832433064778,109.4669075012207,108.10013071695964,98.60734430948894,97.57791646321614,107.63591893513997,0.0,97.01908365885417,100.73878351847331,106.28101221720378,106.12437947591145,109.7757797241211,108.33260726928711,106.57685724894206,105.73549524943034,102.99481582641602,103.42689768473308,106.73816935221355,105.73831939697266,97.87027994791667,105.1266237894694,108.0026346842448,105.50343195597331
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_1.jpg,92.15321222941081,97.22312545776367,106.97840754191081,97.97827021280925,110.2760518391927,105.23268508911133,110.60174560546875,110.24830627441406,105.02334467569987,106.8855094909668,107.67305755615234,105.96019109090169,109.97958882649739,107.74731953938802,109.6713155110677,99.00781758626302,104.12355677286784,106.81903457641602,107.10640716552734,99.45766576131184,99.21898651123047,107.63559087117513,97.01908365885417,0.0,96.85309727986653,106.48032251993816,105.11092122395833,111.0607426961263,109.98386510213216,104.13077926635742,107.2223014831543,97.6201998392741,102.68003590901692,107.27493286132812,100.75274912516277,98.3242670694987,103.84498977661133,104.29442596435547,104.81313196818034
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_2.jpg,99.7423095703125,97.94041697184245,108.5832010904948,102.59378306070964,105.04211298624675,102.43168385823567,105.186705271403,109.33614985148112,103.60886891682942,102.98889668782552,104.7913195292155,106.94223531087239,109.07101058959961,109.37184778849284,108.39710871378581,89.24452336629231,109.61086527506511,109.47039286295573,107.82055536905925,106.95035807291667,94.30892562866211,110.69481404622395,100.73878351847331,96.85309727986653,0.0,106.14054107666016,107.843199412028,107.85094579060872,106.00336456298828,100.81686655680339,106.97178904215495,106.31670379638672,96.94536463419597,105.8084093729655,107.04780197143555,93.31373723347981,105.6610336303711,106.02921930948894,104.0982182820638
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n1.jpg,106.13539377848308,105.65609486897786,104.29023742675781,106.11468760172527,105.83861414591472,105.89220174153645,105.51356379191081,106.74303817749023,106.16182200113933,106.21154530843098,105.40267817179362,104.5594711303711,104.93370946248372,105.24550755818684,105.58072026570638,104.5193723042806,105.66538492838542,106.74000803629558,106.7051378885905,104.49861653645833,106.04006830851237,104.77332560221355,106.28101221720378,106.48032251993816,106.14054107666016,0.0,105.60453414916992,105.93847274780273,105.74699147542317,107.55405680338542,105.76434580485027,106.01553853352864,106.40843073527019,104.44009780883789,104.36597061157227,106.69856643676758,104.94455210367839,103.84419123331706,105.2336654663086
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n10.jpg,105.02160263061523,105.0550142923991,103.23149998982747,105.1544075012207,107.06175231933594,105.6630032857259,106.54220835367839,106.40542348225911,105.72998174031575,105.8806749979655,104.73463948567708,104.55116653442383,104.90816752115886,105.91757710774739,105.817626953125,104.68401590983073,104.10327784220378,104.44589614868164,105.06598409016927,105.12357966105144,104.61370340983073,105.15589777628581,106.12437947591145,105.11092122395833,107.843199412028,105.60453414916992,0.0,106.86709849039714,107.16423161824544,106.5615119934082,103.7478624979655,104.9753786722819,106.51257578531902,103.42071278889973,105.4162826538086,107.97195180257161,105.48003005981445,106.45123036702473,107.60730361938477
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n11.jpg,112.34207280476888,112.4075813293457,107.94122695922852,110.988587697347,103.78697204589844,105.26756922403972,103.72639719645183,103.38615417480469,104.34447606404622,104.49943415323894,102.74766031901042,107.58311335245769,103.85652414957683,105.56129964192708,105.16352081298828,108.06688690185547,109.88699213663737,108.15298589070638,107.62183634440105,110.4013303120931,108.64122009277344,106.59027989705403,109.7757797241211,111.0607426961263,107.85094579060872,105.93847274780273,106.86709849039714,0.0,100.63285700480144,104.91626103719075,105.49435297648112,109.09523900349934,110.55124409993489,104.41309102376302,109.2516860961914,111.21068827311198,107.98439661661784,105.7792231241862,109.60888290405273
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n12.jpg,111.48522694905598,110.07371012369792,103.98143005371094,109.36773935953777,103.80218887329102,105.40249125162761,102.87358983357747,101.65378952026367,104.75831095377605,105.13317108154297,103.55447260538737,106.67067464192708,103.97701899210612,103.83928807576497,102.48722457885742,106.42065302530925,106.71529388427734,108.77398173014323,104.08393478393555,110.20031992594402,107.12285741170247,105.71534729003906,108.33260726928711,109.98386510213216,106.00336456298828,105.74699147542317,107.16423161824544,100.63285700480144,0.0,104.20395151774089,107.54541778564453,110.45740000406902,104.25515619913737,105.5364875793457,107.9301643371582,110.2299410502116,107.85018920898438,103.95444615681966,104.25032297770183
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n13.jpg,106.71578470865886,106.4155756632487,106.34034729003906,105.85662333170573,106.02635065714519,104.78045145670573,105.98527654012044,104.14155197143555,106.3685073852539,105.8917007446289,106.42212549845378,107.95603688557942,107.34760920206706,106.07581202189128,108.27133814493816,105.14344151814778,108.15735626220703,107.44346364339192,104.07736078898112,109.38082631429036,106.99877293904622,108.71135711669922,106.57685724894206,104.13077926635742,100.81686655680339,107.55405680338542,106.5615119934082,104.91626103719075,104.20395151774089,0.0,106.32779184977214,105.48289998372395,104.84377924601237,107.7344118754069,107.01668930053711,97.49172083536784,104.67857615152995,106.5342648824056,104.01349639892578
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n14.jpg,105.99731699625652,106.80699920654297,105.32518768310547,106.56414794921875,105.15530014038086,105.13844045003255,105.16138585408528,105.26243209838867,105.53520202636719,105.80554962158203,104.91946792602539,105.64543151855469,104.62502161661784,105.66116460164388,105.41021092732747,107.13294092814128,104.19389343261719,103.4496587117513,106.76503880818684,105.71111806233723,107.61384455362956,104.45267995198567,105.73549524943034,107.2223014831543,106.97178904215495,105.76434580485027,103.7478624979655,105.49435297648112,107.54541778564453,106.32779184977214,0.0,106.339111328125,105.71190516153972,102.93664169311523,106.65461603800456,106.87272516886394,104.80521138509114,105.6118990580241,104.73470815022786
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n2.jpg,95.75958251953125,102.90125783284505,107.26669311523438,101.48868815104167,108.83781305948894,106.32257334391277,109.79885482788086,109.07667922973633,107.1494878133138,105.89453125,106.79035059611003,104.0905532836914,107.7626355489095,105.11562474568684,106.28518803914388,105.68187586466472,104.86389923095703,104.26431528727214,106.62303288777669,98.3613993326823,106.34457015991211,106.44591267903645,102.99481582641602,97.6201998392741,106.31670379638672,106.01553853352864,104.9753786722819,109.09523900349934,110.45740000406902,105.48289998372395,106.339111328125,0.0,106.93567276000977,106.2160275777181,101.7327054341634,101.67420069376628,105.07585144042969,104.11199315388997,105.72449747721355
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n3.jpg,104.60141881306966,106.42652002970378,104.99802780151367,105.70600509643555,102.90426381429036,103.40002059936523,102.94746653238933,103.75301869710286,105.40829849243164,104.48283259073894,107.37682088216145,106.76436233520508,107.79330698649089,105.08948262532552,107.8707758585612,100.28549702962239,110.59543736775716,107.00084813435872,107.44929758707683,104.60144933064778,100.95129140218098,107.79206720987956,103.42689768473308,102.68003590901692,96.94536463419597,106.40843073527019,106.51257578531902,110.55124409993489,104.25515619913737,104.84377924601237,105.71190516153972,106.93567276000977,0.0,103.79620869954427,105.63839467366536,99.91957600911458,105.61332575480144,107.86553192138672,103.81793594360352
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n4.jpg,106.27411270141602,105.16950098673503,101.12924830118816,107.67768987019856,104.68129475911458,106.22519556681316,104.66680653889973,105.88687642415364,106.63187789916992,105.66597366333008,106.8109130859375,105.6232541402181,105.19515482584636,106.07185363769531,104.47763315836589,104.51868947347005,108.09032313028972,106.53588994344075,105.56481679280598,104.99413935343425,106.5075912475586,105.76071802775066,106.73816935221355,107.27493286132812,105.8084093729655,104.44009780883789,103.42071278889973,104.41309102376302,105.5364875793457,107.7344118754069,102.93664169311523,106.2160275777181,103.79620869954427,0.0,105.36649831136067,106.96659342447917,105.0942497253418,103.89607238769531,106.79460779825847
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n5.jpg,98.09125900268555,101.56821568806966,106.64598210652669,100.1508903503418,109.07540639241536,109.17743555704753,109.11446889241536,108.4855728149414,104.66667811075847,106.6295560201009,105.50130716959636,102.182799021403,107.73832194010417,105.87416076660156,107.60382588704427,104.19283548990886,106.33757909138997,105.25444412231445,105.9554443359375,101.2509371439616,103.64134724934895,105.98853174845378,105.73831939697266,100.75274912516277,107.04780197143555,104.36597061157227,105.4162826538086,109.2516860961914,107.9301643371582,107.01668930053711,106.65461603800456,101.7327054341634,105.63839467366536,105.36649831136067,0.0,105.87681579589844,101.56852849324544,106.9329096476237,104.37240727742513
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n6.jpg,98.37359237670898,100.35188166300456,104.61797459920247,102.99449030558269,105.95956166585286,102.7396125793457,107.49074045817058,107.7306645711263,106.86108016967773,107.0843900044759,105.97241465250652,109.78090794881184,107.35330708821614,108.43324788411458,107.15498860677083,100.28285471598308,106.87128321329753,108.87444432576497,107.69745127360027,105.86392339070638,103.00652567545573,110.12631607055664,97.87027994791667,98.3242670694987,93.31373723347981,106.69856643676758,107.97195180257161,111.21068827311198,110.2299410502116,97.49172083536784,106.87272516886394,101.67420069376628,99.91957600911458,106.96659342447917,105.87681579589844,0.0,107.85312271118164,95.81516011555989,101.56801478068034
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n7.jpg,100.51153310139973,98.84317016601562,107.62818400065105,99.65686798095703,106.21262741088867,106.50294240315755,106.39778010050456,106.38566716512044,106.45997365315755,107.38231404622395,105.5009651184082,104.74337259928386,105.84789403279622,105.84423192342122,105.51110967000325,104.36882909138997,107.9184341430664,105.07552846272786,106.35766220092773,101.89017995198567,101.41349919637044,105.32008616129558,105.1266237894694,103.84498977661133,105.6610336303711,104.94455210367839,105.48003005981445,107.98439661661784,107.85018920898438,104.67857615152995,104.80521138509114,105.07585144042969,105.61332575480144,105.0942497253418,101.56852849324544,107.85312271118164,0.0,106.93988418579102,106.4509785970052
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n8.jpg,105.4297269185384,104.91886520385742,95.51388676961263,103.97769292195638,107.98045094807942,108.51851272583008,106.91908264160156,105.60787963867188,106.48967870076497,108.42241032918294,109.02312978108723,105.53981399536133,105.10133870442708,104.71670277913411,104.73396809895833,106.88647206624348,97.56544621785481,106.83947881062825,105.32712046305339,107.504576365153,107.24959564208984,104.96560796101888,108.0026346842448,104.29442596435547,106.02921930948894,103.84419123331706,106.45123036702473,105.7792231241862,103.95444615681966,106.5342648824056,105.6118990580241,104.11199315388997,107.86553192138672,103.89607238769531,106.9329096476237,95.81516011555989,106.93988418579102,0.0,103.93933232625325
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n9.jpg,104.90403493245442,104.59534454345703,105.9326171875,104.9042485555013,104.4117546081543,105.52208455403645,104.68097305297852,102.01604080200195,107.03785705566406,105.63351949055989,105.91287612915039,106.01035817464192,104.22717412312825,103.63484319051106,105.07148361206055,103.3417854309082,105.6886494954427,105.68357340494792,105.56487147013347,106.46474965413411,105.95036188761394,105.52841695149739,105.50343195597331,104.81313196818034,104.0982182820638,105.2336654663086,107.60730361938477,109.60888290405273,104.25032297770183,104.01349639892578,104.73470815022786,105.72449747721355,103.81793594360352,106.79460779825847,104.37240727742513,101.56801478068034,106.4509785970052,103.93933232625325,0.0
