,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n10.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n11.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n12.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n13.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n14.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n7.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n8.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n9.jpg
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_1.jpg,1.0107910298700615,1.0139853271116228,1.0118201683767891,1.0126408672429335,1.0070687502837656,1.0057062733678328,1.006467518562459,1.0132304097623877,1.013337325434673,1.010142454124649,1.0123670155868727,1.0114569315343473,1.0109206303838876,1.0085317914449998,1.0128837233087746,1.0174140644328198,1.0207661317352998,1.9999999999999996,1.023071219806021,1.017626277499307,1.0181773575971873,1.0155168626421336,1.0157786780087705,1.0102401591818673,1.0085683464684274,1.0094423132422208,1.0086117717394836,1.0218849079597085,1.0176640505869876,1.0107712993856317,1.0104932590930402,1.0093217884724401,1.013616871270204,1.012134593042017,1.0260830787292974,1.0219786298325404,1.0061969000194817,1.017385934299786,1.0159447952815928
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_2.jpg,1.0084809763411244,1.011501815566116,1.009268101867191,1.0122965351788724,1.0071441105925918,1.0064692540085567,1.0069385269269682,1.0100727819112971,1.0146516323372217,1.0138664156612647,1.0135367177873442,1.011340703320551,1.0086402841904616,1.0137106285437412,1.0103158112320494,1.0173080059079873,1.014028367386972,1.023071219806021,2.0000000000000004,1.0123107811424978,1.0129470465291364,1.019913087410136,1.0124604449593493,1.0130265217971648,1.0069821774670482,1.009071184617571,1.0066885418445888,1.0205820186261045,1.0165699510950772,1.0135143124351065,1.0091344147158388,1.01136045984733,1.010203269104728,1.0126116122236113,1.0271311235416678,1.0243706676703406,1.006882063824804,1.0178960637193255,1.0124198199707621
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_3.jpg,1.0165635217626794,1.0223047516763004,1.015207518979848,1.0136739168763615,1.0056872119422222,1.0056420478607182,1.0059201905947224,1.0143702136471715,1.0135244089047193,1.0104535511294501,1.012349159359298,1.0144257554081704,1.0100064848491777,1.0088073523040144,1.0119645884869788,1.0246245315861786,1.0248108136882181,1.017626277499307,1.0123107811424983,2.000000000000001,1.021490401584767,1.0122570337232102,1.0153781299171505,1.0147004437455243,1.0099985705103744,1.0102168087634302,1.0082294917278305,1.0253067920590315,1.0107272160453573,1.0234858652261407,1.0072377291812205,1.012807837711931,1.017090358331684,1.0110309327896878,1.0204855103894983,1.0215336301725355,1.0093506008648754,1.017027459571911,1.0111664950396313
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_4.jpg,1.019954986046684,1.0239098240387412,1.0194484470413345,1.019237834245175,1.0082354392859698,1.005040974986228,1.007866625926087,1.0240508089443792,1.0154359480559598,1.0110119875617873,1.0128283929497996,1.010701098156329,1.0075737752559422,1.0097899001224009,1.0097437770728512,1.0279185625863594,1.031502406310559,1.0181773575971873,1.0129470465291366,1.0214904015847672,2.0000000000000004,1.011646817059891,1.0168256873483406,1.0132550896988413,1.0135030031763481,1.0082755698375003,1.0081636749476723,1.0268949490067905,1.0140818395710682,1.0244873621800428,1.0062765368318762,1.0165895037659105,1.0177669691472857,1.0120219448866772,1.0222722004165756,1.0185628837647773,1.010888285937128,1.0156908006369434,1.0119718270370628
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_5.jpg,1.0102567788907606,1.00980647109103,1.010483746099924,1.012193537224302,1.0052212376337735,1.0042638469812213,1.0060746895696246,1.010481363877453,1.0102172769028257,1.013323024502393,1.01261209697321,1.010680899177978,1.007178005902855,1.0107142613214024,1.008050517319154,1.0120563812025787,1.0142422829091662,1.0155168626421336,1.019913087410136,1.01225703372321,1.0116468170598913,1.9999999999999996,1.0108503908268478,1.0119867402460994,1.0058407671611769,1.0082240881861881,1.0054564991480437,1.0174029549254717,1.0133468701782953,1.01213722720009,1.0088385571495062,1.0103557472223046,1.0109161972772365,1.0094567647425206,1.0209918568251233,1.0226272726511276,1.0075707118552242,1.0107660238468117,1.0113807317941448
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_6.jpg,1.011491972240799,1.0156640226890625,1.0130856180307504,1.0141812226377303,1.0042739790037607,1.0036234992997126,1.005120458703321,1.0124498469007648,1.0133109469261203,1.0093607995320202,1.0097866793078654,1.0098974774161569,1.0088132590116634,1.0099523098691052,1.0096586369342653,1.0185815918974195,1.0260964336241307,1.0157786780087705,1.0124604449593493,1.01537812991715,1.0168256873483406,1.0108503908268476,2.0000000000000004,1.0126176699962839,1.007313597362065,1.0083707512845979,1.0090049982107934,1.0191883630124343,1.0111477989498567,1.0126636202714945,1.0063534576469078,1.0120653636618058,1.0134357024371268,1.010250671138459,1.0184881817423257,1.0164473767589557,1.0097754906070056,1.0165967144312358,1.012474466425155
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_1.jpg,1.0103316202476824,1.0147643621267926,1.012217053826593,1.0156281246449157,1.0067794050156338,1.0045223502455163,1.00726693806063,1.0098003698595908,1.0172665574694602,1.0153937685818393,1.0131090106833598,1.0088467490713224,1.0084980062477527,1.0148056248009096,1.0085605561623228,1.0198016562639063,1.0190853572214895,1.0102401591818673,1.013026521797165,1.0147004437455238,1.0132550896988415,1.0119867402460994,1.0126176699962837,2.0,1.0146537267533644,1.0077109096568155,1.0048805296183287,1.0158026452339501,1.0086725384859607,1.011150783026122,1.0044809700090558,1.0181437195874712,1.0112915600736077,1.0131992914615222,1.0206870232075904,1.0168580513154482,1.0050482548816855,1.0139803779454566,1.0085215125963412
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_2.jpg,1.0064967594090697,1.0091989529527712,1.006752626869473,1.0093571909867631,1.003592289163248,1.003191813807261,1.0035333293872402,1.0125260923632569,1.0064042664630908,1.0044078466560893,1.0053345704203756,1.004810646229674,1.0052261435063727,1.0041269206529446,1.0051242540655028,1.0160031987940015,1.0160903069741347,1.0085683464684274,1.0069821774670484,1.0099985705103747,1.0135030031763483,1.0058407671611769,1.007313597362065,1.0146537267533644,2.0000000000000004,1.0054445789907838,1.0040195209649554,1.0119106457691842,1.0075794067177266,1.0078644477214098,1.0051473149008279,1.0070538877931798,1.0057997908906815,1.0093954997177441,1.0101101886691388,1.0053594627186206,1.0056177382920475,1.0047936939293487,1.0050362680613987
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n1.jpg,1.013676029066212,1.0102087466538805,1.0077994098553238,1.010125469484678,1.0066911587772627,1.0050065738684875,1.0069757174576404,1.0064762497623683,1.0119269355994345,1.0105996760550522,1.0070231948309005,1.0114103720248349,1.009959398312906,1.0085126906943604,1.0093082497225991,1.0097438873088502,1.0118135123974903,1.0094423132422206,1.0090711846175713,1.01021680876343,1.0082755698375003,1.0082240881861884,1.008370751284598,1.0077109096568158,1.0054445789907835,2.0,1.0055263646649073,1.0235119482799075,1.011232762342326,1.0118275737068496,1.0066501650679256,1.0093597223857305,1.0113049124897524,1.008901042558564,1.0163450579231754,1.0119694889798474,1.0070938795018205,1.0073751635933608,1.01023454105112
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n10.jpg,1.007453982364556,1.0082733398410633,1.005004081204867,1.0097556100707832,1.0053008059815474,1.0049286305186595,1.0058159514474443,1.0104276271464372,1.0066749468372373,1.008252190955695,1.006626864909908,1.0078928679679187,1.0038179887335072,1.0061468199803587,1.006717406253402,1.0105480194651895,1.0098047683367253,1.008611771739484,1.0066885418445883,1.0082294917278305,1.0081636749476721,1.005456499148044,1.0090049982107934,1.0048805296183287,1.0040195209649554,1.005526364664907,2.0000000000000004,1.0174198102378829,1.0191468539241857,1.0082312579310626,1.0103211648485972,1.0057450687513203,1.0099783169943042,1.0098194268561431,1.0138973997133138,1.010084782065923,1.0039376154019033,1.0137242825949913,1.0139682790322448
