,V00001.png,V00002.png,V00003.png,V00004.png,V00005.png,V00006.png,V00007.png,V00008.png,V00009.png,V00010.png,V00011.png,V00012.png,V00013.png,V00014.png,V00015.png,V00016.png,V00017.png,V00018.png,V00019.png,V00020.png,V00021.png,V00022.png,V00023.png,V00024.png,V00025.png,V00026.png,V00027.png,V00028.png,V00029.png,V00030.png
V00001.png,0.0,0.36666412045324936,0.431213677552577,0.5435875659684729,0.5794982321917366,0.5581715581262713,0.580713564684831,0.5948737882363935,0.588246362909318,0.5313490397725096,0.5785292579421083,0.5605442235382735,0.3827294481705449,0.3755079427882747,0.38878951588538385,0.42675588717174323,0.4992718783589676,0.48642162417336576,0.46681918902316316,0.46474680862680434,0.4445969219978531,0.48552245922477527,0.4757011595173453,0.487588280616002,0.445024035449454,0.44829326670130654,0.42307997202917985,0.5745184443336602,0.43589050902024096,0.42853879856928756
V00002.png,0.3696275344903558,0.0,0.43982602992231556,0.5409862929716626,0.5927314799613974,0.56282596449931,0.5856421466713119,0.5781712071295702,0.5836103594220511,0.5379003958758598,0.5882535808863717,0.5692276730747169,0.3916562522324934,0.4189386665038703,0.39958926139155027,0.41492000656918393,0.5072295631341011,0.5046588669446946,0.48098210994501733,0.4711029755562892,0.45680817416423075,0.4927251471301933,0.4882949999878063,0.4946645970440519,0.4456079807498132,0.44023202344656615,0.43494710403304243,0.5864486407338309,0.4425941081207946,0.4273884652076557
V00003.png,0.4568363810729964,0.46222473520976975,0.0,0.573342424412405,0.5696572126558304,0.5819322291435574,0.5951344085414965,0.6249697731617954,0.6242357957386498,0.5481322106030181,0.6207569323228326,0.6133348399596591,0.4546227874224642,0.46590554371713033,0.49043484265124115,0.5031184727585272,0.5163830049479917,0.5186325887192864,0.5525437722176408,0.5440302464994757,0.5460440684422327,0.5525549585056474,0.5484457912126832,0.5442182675335933,0.5338594960765783,0.4917336057381671,0.4897950186637691,0.6054819714088289,0.5121560981859689,0.5304865841361888
V00004.png,0.5136969696213899,0.5071399812765353,0.5114267187073626,0.0,0.35373143015668934,0.43931984913189204,0.43854016803949913,0.4371625982252434,0.4286848742700126,0.4291525856275594,0.39101200575004724,0.4259418559279054,0.4847599651402027,0.48411299359169313,0.47096478704589495,0.4720708046867741,0.4360992167368624,0.4111345030381496,0.4552323979755224,0.46670700901218964,0.501421882891036,0.45945933118362264,0.46078870480647094,0.4509671639979903,0.524559212964159,0.5196908252170442,0.5059901725877873,0.4815287887098566,0.5263357607663015,0.5171873008505862
V00005.png,0.5508056375416337,0.5588668551440661,0.5110833194861432,0.3557807297064046,0.0,0.43911649609545184,0.45016387744053016,0.46102705859082793,0.47258085020853996,0.4405711614543989,0.43650091463108903,0.42946655503565684,0.5286760087438983,0.5197570356032379,0.5221502301313234,0.5294532052463432,0.4736271987448222,0.46418560594272384,0.49056723806772257,0.4931085700475305,0.5476320407534324,0.4802919648794495,0.4850437081886445,0.4781455023897135,0.5586320649758629,0.5514836774513929,0.5524181081418528,0.4845261459515015,0.5689568117832484,0.5654913759812995
V00006.png,0.5326223777519798,0.5327579380835168,0.5241504482546733,0.4436035797799166,0.44084426682522765,0.0,0.4221017473920973,0.4258098130128774,0.5125788909497003,0.4746481469977484,0.4809217397684875,0.4545416365354853,0.4812603315477253,0.5017070055134467,0.5018883712528762,0.5143039608371611,0.4675373429267316,0.49880965200415367,0.5068714961384128,0.4900079077120248,0.5517994384381467,0.48239467414296877,0.4850785894887828,0.48614246337297784,0.5508461355804817,0.5358082757425975,0.5417462128855476,0.47004176466026437,0.549115072606078,0.554380687315499
V00007.png,0.5436325878201824,0.5438510041849204,0.5258845565534043,0.43442559117381246,0.4433716228326283,0.41410355205729565,0.0,0.3327072458769901,0.4477289652167585,0.4695061944202422,0.409740834169476,0.37212751378162306,0.5245938184182161,0.5033646564868554,0.493059975660288,0.5151712704478089,0.46819075524825304,0.4563398500235643,0.49971127268073884,0.49266888033730855,0.5442376921035584,0.4711050380895495,0.4842063848827106,0.47969394217942923,0.5633391241194489,0.562589063271215,0.549968478488917,0.467499248426773,0.5697128109481687,0.5663351307756921
V00008.png,0.5539233010646227,0.5340542313928042,0.5493076653194802,0.4307549829387997,0.45165305872424266,0.4155169657803967,0.3309356459807015,0.0,0.467271919092405,0.4772810350050792,0.419496365845198,0.3705114822038631,0.5282670154157616,0.5190342835557554,0.5053372056208186,0.5100223960674434,0.4792484985208237,0.4756059936251241,0.5087921875678251,0.49839604983977337,0.5502993151480571,0.47204501211264993,0.48269658187273834,0.47726112238735163,0.5602624181142731,0.5607996340555367,0.5545563315121693,0.4665353747898828,0.5670373899902894,0.5545657062295607
V00009.png,0.5283228811818097,0.5199567981771336,0.5292010331989269,0.40741858849592055,0.44654993187208847,0.482446522599471,0.4295481460931151,0.45069739806835696,0.0,0.42504653071459814,0.3670060759928193,0.4185201755896321,0.4851976093577835,0.49915160873582154,0.497739462236212,0.5105526262462794,0.44290990488003673,0.4460159612481517,0.4627764922371872,0.48400544591344496,0.5163880069176966,0.46357806119187006,0.4768723691451703,0.4695199282309283,0.5310751294554318,0.537120644387332,0.5109294201748424,0.4626861969360206,0.5428426280319343,0.5381096587603552
V00010.png,0.5213488106197454,0.5235455228970105,0.5076514792311637,0.44557696482776404,0.4547977336827542,0.4880547801772639,0.49209199665809217,0.50291879189037,0.4643492981136355,0.0,0.48950560035339474,0.4955860986997136,0.4833706009624821,0.5003865131561157,0.5068992524694816,0.494637743440959,0.4500032856790014,0.45207720588899714,0.5042948824133721,0.5052411904771221,0.5292513047196988,0.4858071369585793,0.4861027283677282,0.4771018026003529,0.5465304246497698,0.5316666615833876,0.5232040461414627,0.5191238155276786,0.5577036691048514,0.5573926211644552
