,V00001.png,V00002.png,V00003.png,V00004.png,V00005.png,V00006.png,V00007.png,V00008.png,V00009.png,V00010.png,V00011.png,V00012.png,V00013.png,V00014.png,V00015.png,V00016.png,V00017.png,V00018.png,V00019.png,V00020.png,V00021.png,V00022.png,V00023.png,V00024.png,V00025.png,V00026.png,V00027.png,V00028.png,V00029.png,V00030.png
V00011.png,11.223959772423111,11.14909274673433,11.113397852491701,14.1354142672662,13.22968838346948,12.422012250086228,13.647151610333827,13.396398288008369,14.243804621498802,12.510282763704247,inf,14.098794741189877,11.588540488125217,12.049435122744148,11.709113513404434,11.557859472737979,12.489367842666537,12.502299152641312,12.155531533081657,12.21673854332157,11.52113554697122,12.434152704257812,12.38241311187489,12.455085833044844,11.173796554104635,11.135393965099514,11.26598845188581,12.802513904093262,10.91703465742656,11.041627937314022
V00012.png,11.498268690866292,11.43466423350162,11.217876715238129,13.392209735758414,13.37080457363471,12.912027015622042,14.483500927646496,14.474928917129294,13.102941730436967,12.403053744535015,14.098794741189877,inf,11.799531362421883,11.983895163379545,12.155888904054855,11.704319508757761,12.41119230141706,12.44328849365376,12.214843954045172,12.22987634190882,11.50902462186675,12.730380111943706,12.506349966425814,12.458028947255462,11.206096199274793,11.247020635031266,11.428106203209431,12.778472703226946,11.061154436806026,11.127017848699944
V00013.png,14.812628736019946,14.68228306112775,13.81880540901405,12.26868120201981,11.56559949209739,12.415899122361472,11.500873180527758,11.393892454137768,11.81889666023801,12.619831407069775,11.588540488125217,11.799531362421883,inf,15.533534067871555,15.289692106820844,13.642569546527321,13.138099657018783,12.874260109242783,12.958543416580639,13.098745294237146,13.232669645467803,12.873530258203434,12.895320857683652,12.96524062678887,13.291070557732638,13.567588479468606,13.716537399338009,11.589696063725407,13.379724762575655,13.542921495282407
V00014.png,14.978083766803625,14.097375417615385,13.605871856267292,12.280281328236406,11.713384008533739,12.054497135112769,11.859682185539542,11.547041443194967,11.57262020440741,12.319324146816214,12.049435122744148,11.983895163379545,15.533534067871555,inf,15.56358609138586,13.537222923521403,13.477006227971216,13.022608732468825,13.195791253309345,13.530302481965323,13.301213582740022,12.904812459904285,12.984129474564687,12.977744005433873,13.213977915189112,13.234170734685076,13.608276295424984,11.840975482540221,13.23983427079346,13.529614047309469
V00015.png,14.676175416338653,14.508108169021778,13.160203081531334,12.519447370581444,11.673482069476435,12.051357776661288,12.039341556840188,11.779336854732401,11.597228222695007,12.207003045606529,11.709113513404434,12.155888904054855,15.289692106820844,15.56358609138586,inf,13.921322424445094,12.894857070625605,13.132960587951438,13.098519048309786,13.149379400520099,13.231981432454711,12.718361119891204,12.820132914321004,12.789697498637755,12.830822765064545,12.770259886283537,13.322233947691295,11.455885630164374,13.23104642355673,13.501045060370915
V00016.png,13.866875900590774,14.18109681563635,12.938424149520598,12.499073268786304,11.552839908159921,11.839103060887123,11.658303840929731,11.699177400064524,11.376459417262232,12.419691016398517,11.557859472737979,11.704319508757761,13.642569546527321,13.537222923521403,13.921322424445094,inf,12.688480526052393,12.633936267016725,13.130993303026068,13.052539837592631,13.970288721008044,13.220645244577984,13.246256172876203,12.981008662551064,13.731214063405236,13.501376070241406,13.302275800291884,11.654768167205876,13.439951854544223,13.703231991758866
V00017.png,12.50372422101889,12.436293181009507,12.712390608476273,13.18750998039355,12.520658855752604,12.66717435343877,12.488879875551742,12.239747126302454,12.61096185543799,13.24112236552071,12.489367842666537,12.41119230141706,13.138099657018783,13.477006227971216,12.894857070625605,12.688480526052393,inf,14.411061136432945,13.116844173008879,12.953401892738158,12.806867364774028,13.209363144728947,13.085371745919929,13.148941842563202,12.161309879048996,12.437319343928818,12.593104510806983,12.063260652893765,12.236436218397104,11.907995842674758
V00018.png,12.730208850053298,12.48042617189683,12.67463336644601,13.699537614064468,12.695558161008435,12.104803470310639,12.711568648863683,12.30601596466512,12.550261692131368,13.201183858993659,12.502299152641312,12.44328849365376,12.874260109242783,13.022608732468825,13.132960587951438,12.633936267016725,14.411061136432945,inf,13.287720419843701,12.869081607108914,12.562325139703683,13.028188589269647,13.127747995167553,13.18196773510583,12.09312070923142,12.052362440499142,12.687271840782515,11.962113197961079,12.12714998221771,12.177219053794923
V00019.png,13.087492324391256,12.897805874458449,12.12449565165403,12.814552866382263,12.215420724203197,11.965543052507977,11.92295362480179,11.720153661347748,12.22984390985122,12.251744841711842,12.155531533081657,12.214843954045172,12.958543416580639,13.195791253309345,13.098519048309786,13.130993303026068,13.116844173008879,13.287720419843701,inf,17.136972681862,16.32894862087735,16.25064128743175,16.083974785515945,15.956327755942324,15.593674798298569,15.118415237002614,14.985225512212882,13.463098989007644,15.25048557064399,15.081766324510744
V00020.png,13.126137996626476,13.078067391319664,12.259368499924243,12.59832964995081,12.170540534940102,12.259438666724957,12.04623394103071,11.899470513425534,11.840264742548845,12.235461065364547,12.21673854332157,12.22987634190882,13.098745294237146,13.530302481965323,13.149379400520099,13.052539837592631,12.953401892738158,12.869081607108914,17.136972681862,inf,16.22102403147388,16.027216982090064,15.757213130092136,15.754435860106195,15.712323442021418,15.136800332999929,14.849277278547078,13.731814806882031,15.334433214250144,15.360767304423021
