,V00001.png,V00002.png,V00003.png,V00004.png,V00005.png,V00006.png,V00007.png,V00008.png,V00009.png,V00010.png,V00011.png,V00012.png,V00013.png,V00014.png,V00015.png,V00016.png,V00017.png,V00018.png,V00019.png,V00020.png,V00021.png,V00022.png,V00023.png,V00024.png,V00025.png,V00026.png,V00027.png,V00028.png,V00029.png,V00030.png
V00011.png,1.0388753415241339,1.0396290184498735,1.0296233117113704,1.0569560895480632,1.040751496283502,1.0370865069907977,1.047243166236708,1.046928544267286,1.0563443373319255,1.036077999008601,2.0000000000000004,1.0561956265044814,1.0447786964980894,1.0615652297071334,1.0465702238634824,1.036360758882527,1.0376619583629834,1.035033605256742,1.0173781118388958,1.0183729125286205,1.0249473961494189,1.0237476217841714,1.0226945427321843,1.0232580951332209,1.0235968841564682,1.0247621111865446,1.0212282401103103,1.0198760450962305,1.0245622685068427,1.0254030056168202
V00012.png,1.0456209125703928,1.0424487408863115,1.0323614582281393,1.0534105265865046,1.0463629173219704,1.0438773632961775,1.056376446301177,1.0606489165039186,1.0452156262101755,1.035611596397788,1.0561956265044812,2.0000000000000004,1.039888799108387,1.0478213098048041,1.059764911221852,1.038300140843156,1.0355055055198035,1.036898446595572,1.0185746775089466,1.01976611078367,1.0253329717311472,1.0256462404345887,1.0241155843529974,1.0247317403909126,1.0214258690794442,1.0214958073443725,1.0224124593370802,1.0216891483381132,1.0223914847065336,1.0254121434569041
V00013.png,1.060202931257197,1.0599320226011189,1.0461194791661612,1.0442455904138628,1.0356724026096458,1.045449548796734,1.0358510613285685,1.0351613439229426,1.0590853400456954,1.0434791276513384,1.0447786964980892,1.0398887991083867,1.9999999999999996,1.0617467099984252,1.056101811551197,1.0456928763932714,1.0386536322586108,1.0353848017131935,1.019426300278394,1.0200745424685138,1.0284633538933414,1.0263474991437187,1.025117414790187,1.0256239472110622,1.0320519582108083,1.0334390281399286,1.0273120494617687,1.0205527114921158,1.0296847642738651,1.0332845581525543
V00014.png,1.0614992697642354,1.0519778535481834,1.0417685238745749,1.0399535407769156,1.0326016189749765,1.0353577265781595,1.038220072677789,1.0357824287099509,1.0432726065542557,1.0365663245020553,1.0615652297071332,1.047821309804804,1.0617467099984255,2.0000000000000004,1.061376440247301,1.0408047091748118,1.0409026587937102,1.0341101391199312,1.0188727041435934,1.0228229081568276,1.027329776537948,1.0269333117170631,1.0262562363791488,1.0242812938318762,1.0289559298767674,1.028727099034793,1.0249399495342968,1.0198335113684076,1.0274168684525886,1.0311041173388595
V00015.png,1.0537833811896826,1.0578045739991808,1.0382494036726715,1.0535144119694284,1.0345068463319806,1.0412276833588974,1.0446489767979485,1.0466576324081758,1.0391148921086577,1.0346911958523606,1.0465702238634826,1.0597649112218517,1.056101811551197,1.061376440247301,2.0,1.0513132889774264,1.0401752424437338,1.0427496930107887,1.020693694424599,1.020771930418744,1.02740067936589,1.022461008351551,1.0219993777867915,1.0225979315154075,1.0271788822749426,1.02622973678989,1.0238762298047157,1.0182279450060807,1.0273649512120293,1.0304129566609674
V00016.png,1.0493300412571678,1.0541135338411052,1.0326066835943963,1.0417243918769155,1.0284806769575514,1.0332967308342615,1.0321583574041722,1.0342681851369189,1.0356426558537004,1.0394840355742274,1.036360758882527,1.038300140843156,1.0456928763932714,1.040804709174812,1.0513132889774264,2.0000000000000004,1.0313491029513022,1.032736680088556,1.0177207859236257,1.0173418625333122,1.0301922574261455,1.0236926877012387,1.023569551046171,1.0221851288731327,1.0312701648044742,1.0277455421268218,1.023175784949101,1.0153309621193898,1.0285491315180397,1.0316731883267272
V00017.png,1.0372473596145348,1.0405954113713918,1.0376137930413076,1.0415015574502768,1.0361478801064874,1.0399093265862287,1.036129140826981,1.0355534322567002,1.0411561442514456,1.038516903651675,1.0376619583629831,1.0355055055198032,1.038653632258611,1.04090265879371,1.0401752424437338,1.0313491029513022,2.0000000000000004,1.0564246700002422,1.0190438823997454,1.0174711028445858,1.0232470974455072,1.0215317539635822,1.0213535982586,1.0215875011152413,1.0211316561306343,1.021505919750112,1.0182096689724363,1.0153394358560348,1.0194522901731446,1.0201990653836899
V00018.png,1.036809876998183,1.0376170786786425,1.0406279249936337,1.0484086115603655,1.0374287475158954,1.0316007442224335,1.0369145957130612,1.0361520892028384,1.036955005903514,1.0392279749947122,1.035033605256742,1.0368984465955717,1.0353848017131937,1.0341101391199312,1.0427496930107887,1.032736680088556,1.0564246700002418,2.0000000000000004,1.0199803324178576,1.0164286213547387,1.0230426485325974,1.0190611262689782,1.0211294468865397,1.0207269241384405,1.0198631476219904,1.021669434990528,1.0209363092252568,1.013832496874165,1.0204754740440534,1.0200586291649525
V00019.png,1.0228965713976403,1.0188223943802959,1.0149240256595895,1.0206419936099667,1.0158465650605397,1.0148669859215966,1.0155969261456061,1.0162202727615277,1.0201829225306964,1.0164351781104495,1.017378111838896,1.0185746775089464,1.0194263002783939,1.0188727041435932,1.0206936944245992,1.0177207859236252,1.0190438823997452,1.0199803324178576,2.0,1.0511469877215078,1.0536499576849991,1.0399511133617416,1.0411179591164272,1.0410335790822247,1.0379652672379034,1.0323385725907606,1.0367076396386143,1.0213871654278637,1.043546400861539,1.0385034879490664
V00020.png,1.0194575902341285,1.020269053489035,1.0127489558712182,1.0184877322062642,1.0149041949902573,1.0169470042007416,1.0162560126674527,1.0174566268491982,1.0174126299781812,1.0135150218430355,1.0183729125286207,1.01976611078367,1.0200745424685134,1.0228229081568279,1.020771930418744,1.0173418625333126,1.0174711028445853,1.0164286213547382,1.051146987721508,2.0,1.046817499140878,1.0405641189964163,1.040366344503205,1.0385187692821445,1.037778439749302,1.0299307273132599,1.0343288174375487,1.0234307138513343,1.0358891008817417,1.0369577610071312
V00021.png,1.0299626172489194,1.0282291413190179,1.0206967208804316,1.0255463795955952,1.0187072682980474,1.0221065623174392,1.0207274648303435,1.0210775515657287,1.0255583129005699,1.019371014191518,1.0249473961494187,1.0253329717311477,1.0284633538933416,1.027329776537948,1.02740067936589,1.030192257426146,1.0232470974455077,1.0230426485325976,1.0536499576849996,1.046817499140878,2.0000000000000004,1.0536652955241805,1.0542793841896292,1.0505356626393918,1.0585577824754866,1.0484016827202087,1.0402390442020135,1.0255540467219415,1.0538776983557008,1.051453231875593
V00022.png,1.0242990672358825,1.0221406555837003,1.0193307605563862,1.0236947257020432,1.0206094827589007,1.0223650562220228,1.0236794221881846,1.0247153822771071,1.0251355866757752,1.019310188421935,1.023747621784172,1.0256462404345887,1.0263474991437187,1.026933311717063,1.022461008351551,1.0236926877012387,1.0215317539635826,1.0190611262689782,1.0399511133617416,1.0405641189964163,1.0536652955241808,2.000000000000001,1.0867002419442109,1.0783854117278642,1.048811721175169,1.0446738914833065,1.0366078028110732,1.0227201112676656,1.0443700380213217,1.048673215375421
V00023.png,1.0252245062035827,1.0221904737280831,1.019355584363972,1.0239903528928656,1.0217426520264619,1.022003141304671,1.0217971302847606,1.0220118608711473,1.0223351805017646,1.0196522418090257,1.0226945427321843,1.024115584352997,1.025117414790187,1.0262562363791488,1.0219993777867915,1.023569551046171,1.0213535982585997,1.0211294468865393,1.0411179591164272,1.0403663445032052,1.0542793841896294,1.0867002419442107,2.0,1.0892185292129954,1.0431716353655478,1.0484033725214263,1.0396940870275475,1.0240205672910998,1.0477298482482669,1.0467475086369762
V00024.png,1.0246290510640843,1.0227020868062155,1.017970976475281,1.0261865713864402,1.0214772215660723,1.0226904780261752,1.021580096995075,1.0241131456819206,1.0234517805650991,1.020813219250378,1.023258095133221,1.0247317403909129,1.0256239472110624,1.0242812938318762,1.0225979315154077,1.0221851288731325,1.0215875011152413,1.02072692413844,1.0410335790822247,1.038518769282144,1.0505356626393914,1.078385411727864,1.0892185292129954,2.0,1.0441985185969744,1.050584492222933,1.037782161429831,1.023320384204803,1.0448221328357228,1.0464338582179658
V00025.png,1.0306554174045086,1.0311786661092766,1.0217670830750856,1.0239470439043192,1.0171604127583702,1.0205661766052867,1.020949197767193,1.0194931733602295,1.0248577914105517,1.0189384337577754,1.0235968841564684,1.0214258690794442,1.032051958210808,1.0289559298767674,1.0271788822749426,1.031270164804474,1.0211316561306343,1.0198631476219906,1.0379652672379034,1.0377784397493017,1.0585577824754864,1.048811721175169,1.0431716353655478,1.0441985185969744,1.9999999999999991,1.0699625829963362,1.0476235246555774,1.027452869767424,1.0555249666545823,1.0589368884018844
V00026.png,1.0305189413128322,1.0330777229266692,1.0274063018996111,1.025376960938682,1.0212089553523644,1.0193365519265567,1.023508148107747,1.02099769149947,1.0249795242242712,1.020516776803779,1.0247621111865446,1.0214958073443727,1.0334390281399286,1.0287270990347925,1.0262297367898905,1.0277455421268218,1.0215059197501115,1.021669434990528,1.0323385725907606,1.0299307273132596,1.0484016827202085,1.0446738914833067,1.0484033725214266,1.0505844922229333,1.0699625829963362,1.9999999999999991,1.0458658041889939,1.0338346695183442,1.0578740724478692,1.0535417850166366
V00027.png,1.0332774065376165,1.028511668412881,1.0252106663900475,1.0225236027007065,1.0182968590176522,1.0193292790769972,1.018404060516697,1.021162833739936,1.0241910060078434,1.022646964519803,1.0212282401103103,1.0224124593370805,1.027312049461769,1.0249399495342966,1.0238762298047157,1.023175784949101,1.018209668972436,1.0209363092252568,1.036707639638614,1.0343288174375491,1.0402390442020135,1.0366078028110735,1.0396940870275477,1.0377821614298313,1.0476235246555776,1.0458658041889939,2.0000000000000004,1.0265288900844398,1.0580119574172349,1.0514596037365909
V00028.png,1.0202744256554506,1.0182971089405963,1.0137933485576145,1.0190862722667653,1.0193098678012573,1.0215055544128482,1.0202043202176545,1.020114206148046,1.0193987610985769,1.0154271828090333,1.0198760450962305,1.021689148338113,1.020552711492116,1.0198335113684078,1.018227945006081,1.0153309621193898,1.0153394358560353,1.0138324968741648,1.0213871654278641,1.0234307138513343,1.0255540467219415,1.022720111267666,1.0240205672910998,1.0233203842048029,1.027452869767424,1.033834669518344,1.0265288900844398,2.0,1.0278020619004695,1.0275646735590056
V00029.png,1.0329116780972676,1.0322176042036335,1.0253199746799555,1.0270291755842744,1.0192522368146357,1.0195330885559963,1.0189205109847124,1.021101610010838,1.0263037754687763,1.0218359848255145,1.0245622685068423,1.0223914847065334,1.0296847642738645,1.0274168684525884,1.027364951212029,1.02854913151804,1.0194522901731449,1.0204754740440527,1.043546400861539,1.0358891008817417,1.0538776983557008,1.0443700380213214,1.0477298482482666,1.0448221328357228,1.055524966654582,1.0578740724478692,1.058011957417235,1.0278020619004693,2.0,1.0852122583985806
V00030.png,1.0366809500821723,1.035343977730541,1.0242923508326882,1.0272377192365214,1.0210075641689411,1.0222127391336124,1.0224096966783234,1.0232030185589571,1.0267279049513074,1.0214495046621554,1.0254030056168206,1.025412143456904,1.0332845581525543,1.0311041173388598,1.0304129566609674,1.0316731883267272,1.0201990653836897,1.0200586291649527,1.0385034879490662,1.036957761007131,1.0514532318755931,1.048673215375421,1.0467475086369762,1.0464338582179655,1.0589368884018842,1.0535417850166364,1.0514596037365904,1.0275646735590056,1.0852122583985806,1.9999999999999996
