,V00001.png,V00002.png,V00003.png,V00004.png,V00005.png,V00006.png,V00007.png,V00008.png,V00009.png,V00010.png,V00011.png,V00012.png,V00013.png,V00014.png,V00015.png,V00016.png,V00017.png,V00018.png,V00019.png,V00020.png,V00021.png,V00022.png,V00023.png,V00024.png,V00025.png,V00026.png,V00027.png,V00028.png,V00029.png,V00030.png
V00017.png,90.41185138888889,88.05879768518518,87.39542129629629,87.21574398148148,87.12315462962962,87.79150740740741,89.5168925925926,91.46489398148148,87.9713800925926,90.31953009259259,88.05766111111112,89.6733125,88.99018796296296,86.88217824074074,87.14804351851852,90.27647592592592,0.0,78.61369768518519,104.24725555555555,104.3906212962963,103.58495324074075,101.09347638888889,101.1086462962963,100.56467037037037,102.01932175925926,100.48773657407408,100.59134444444445,101.86946944444445,101.65134537037036,101.96662546296297
V00018.png,90.61766851851851,90.07993518518518,87.9589837962963,85.43390648148149,87.5773763888889,90.38832175925926,90.36420601851852,91.83536018518518,89.73208425925925,89.2537962962963,89.94818657407407,89.17604166666666,89.7779375,88.79561111111111,86.96204212962962,90.01410787037037,78.61369768518519,0.0,103.86103287037037,104.6158912037037,105.02826944444445,101.43334537037038,100.51770231481481,100.57095601851852,101.95083425925925,101.41938055555555,101.00276898148148,102.32792268518519,101.87309027777778,101.9658824074074
V00019.png,103.33407175925926,103.4262625,104.86750185185186,104.7739375,106.0607,106.54423796296297,105.57990648148149,106.45590787037037,103.6062449074074,104.00474490740741,105.02993333333333,105.4459699074074,102.53385092592593,103.76569953703704,102.89733148148149,103.60667962962962,104.24725555555555,103.86103287037037,0.0,81.311675,84.95121712962963,92.05105416666666,96.03508425925926,95.89955740740741,91.5159662037037,91.64974490740741,92.72268055555556,100.1808537037037,91.0302675925926,90.66317268518519
V00020.png,104.17531805555555,103.14488657407408,105.31732314814815,105.95160324074074,107.43182222222222,106.89079074074074,105.74987685185185,106.28615972222222,104.87478842592593,105.99230694444445,105.61822037037037,106.00894861111111,102.3678712962963,103.12199583333333,102.84889166666666,105.42493981481482,104.3906212962963,104.6158912037037,81.311675,0.0,91.71752546296297,89.38706157407407,92.85700185185185,93.31481296296296,94.04294583333333,93.00729768518518,93.34815,97.75235092592592,92.4553287037037,92.68394120370371
V00021.png,102.34030555555556,102.20403888888889,102.76604027777778,104.76578518518518,105.61707638888889,106.4155162037037,105.42021064814814,106.37515,103.24005370370371,103.7647712962963,105.14658194444445,105.4746675925926,101.14011527777778,102.50162407407407,102.50965324074075,103.10468009259259,103.58495324074075,105.02826944444445,84.95121712962963,91.71752546296297,0.0,96.27197314814815,101.4390050925926,102.42438101851852,88.92965,87.99608888888889,93.70993287037037,102.31021064814814,91.42923657407407,92.20591666666667
V00022.png,101.87221944444444,101.61094166666666,102.8762800925926,102.44172777777777,104.38430138888889,104.49346805555555,103.03347824074073,104.55201574074074,101.18769537037036,104.04757407407408,101.19760601851851,101.6333925925926,99.30140231481481,99.72514444444444,100.4268837962963,101.39251435185186,101.09347638888889,101.43334537037038,92.05105416666666,89.38706157407407,96.27197314814815,0.0,70.77560046296297,75.98134027777778,96.34959074074074,95.08492962962963,94.43516805555555,96.56913009259259,90.51432546296296,92.50527407407408
V00023.png,101.68483564814815,101.42267731481482,102.44989444444444,102.14179583333333,104.108625,104.24594166666667,102.85236574074074,104.6859412037037,102.13403935185185,104.86601157407408,101.75927777777778,101.7610699074074,99.50640925925926,99.66246712962963,101.29518611111111,102.00530555555555,101.1086462962963,100.51770231481481,96.03508425925926,92.85700185185185,101.4390050925926,70.77560046296297,0.0,69.30329166666667,102.33821435185185,99.73948472222222,98.56647962962963,94.65653888888889,93.59177037037037,96.46839583333333
V00024.png,101.3744199074074,100.8480300925926,102.16399166666666,102.37375787037037,104.03750277777777,104.82212962962963,103.11451574074074,104.80716342592592,101.68759861111111,105.12351990740741,101.73568703703704,101.47252731481481,98.69842314814815,99.35701620370371,99.85083148148148,101.5114787037037,100.56467037037037,100.57095601851852,95.89955740740741,93.31481296296296,102.42438101851852,75.98134027777778,69.30329166666667,0.0,103.17766342592593,100.75899768518518,98.10053240740741,94.4136212962963,95.03811388888889,97.60261898148148
V00025.png,102.98314444444445,102.97063888888889,102.67210509259259,103.49769537037037,103.81997083333333,103.95845601851852,105.62969305555555,106.0239324074074,102.07972407407408,103.04786111111112,102.84321805555555,103.7685462962963,100.11867175925926,99.90192685185185,100.51905972222222,100.84568564814815,102.01932175925926,101.95083425925925,91.5159662037037,94.04294583333333,88.92965,96.34959074074074,102.33821435185185,103.17766342592593,0.0,76.5033074074074,87.98380046296296,100.58158657407408,92.61326435185185,88.88067592592593
V00026.png,101.5648787037037,99.73356111111111,100.63243935185186,101.91191296296296,103.40410324074074,103.84640138888889,104.46451342592593,105.07882962962962,101.29569814814815,103.54029722222222,102.02272083333334,103.18166296296296,97.34523194444445,97.60412962962963,98.24050324074074,100.74542916666667,100.48773657407408,101.41938055555555,91.64974490740741,93.00729768518518,87.99608888888889,95.08492962962963,99.73948472222222,100.75899768518518,76.5033074074074,0.0,87.30383657407407,100.27432546296296,89.93101805555555,88.32606111111112
